num_conc,mic_value
3,0.009145789154049348
3,0.00972756691806518
3,0.010060981378517577
3,0.008985549968124831
3,0.009635963239661705
3,0.009171524662203648
3,0.010207757865446644
3,0.01025607329913046
3,0.009706611752646671
3,0.009193006868992265
3,0.009070952169486758
3,0.009348034113613068
3,0.00878578529240132
3,0.009138067297044198
3,0.011109879404942177
3,0.008488514733258734
3,0.009222444379591287
3,0.008940408777280787
3,0.008807643688239117
3,0.010034592063302351
3,0.009904938994555204
3,0.009599818969843181
3,0.009078691121136177
3,0.009126742804702851
3,0.008914063939593037
3,0.009415145503280434
3,0.009744032672687274
3,0.009872092593654739
3,0.010088682521379275
3,0.009722118023548072
3,0.009510642196911027
3,0.009676834268728608
3,0.009732762646205812
3,0.009151833646813382
3,0.008959151585667903
3,0.008800906081418956
3,0.009023263307223466
3,0.008787946401907354
3,0.008934846528555168
3,0.008413068884944714
3,0.009505107298279431
3,0.009511052317521309
3,0.009108023330902387
3,0.00884271385369828
3,0.009507810578520069
3,0.009741796792640561
3,0.00815101977370127
3,0.010683710407131838
3,0.011203437549146772
3,0.009602082195259995
3,0.008871701221756425
3,0.00965259169068522
3,0.009096932913054972
3,0.009489069949321456
3,0.010424988784110654
3,0.009367850640495865
3,0.008795766641061771
3,0.009773940680952376
3,0.009698203414226716
3,0.009032169088382093
3,0.008971826269113607
3,0.00825391608368123
3,0.008576762284960831
3,0.010067144856502655
3,0.009731908468694294
3,0.010221011220109147
3,0.009912029249530576
3,0.009056259818814274
3,0.008712357923435493
3,0.008688421421937244
3,0.00895909437745929
3,0.009020708781886301
3,0.01027959506137331
3,0.011718947567573124
3,0.008730505524580205
3,0.00905971849054871
3,0.009923651456132547
3,0.00854813718624829
3,0.00939124403566683
3,0.009350102452823195
3,0.008344658560112628
3,0.008893999930166971
3,0.009074330005455452
3,0.00913490606482885
3,0.010006121696485007
3,0.010267452618790628
3,0.00955524617935603
3,0.00908306798178467
3,0.009667271777067696
3,0.009631143852957207
3,0.00929695964705017
3,0.009431903370884226
3,0.008444638529664449
3,0.009420668442258398
3,0.009076777004457179
3,0.009843739780735935
3,0.009600730168618536
3,0.007753060919043098
3,0.008520378250032701
3,0.007944958960073816
3,0.00773455229787852
3,0.007939451199791257
3,0.00795001903668594
3,0.008564659759803497
3,0.009611359944149507
3,0.010303931471618793
3,0.009165480225963833
3,0.009640834135434548
3,0.010091642524235566
3,0.010094442109076548
3,0.010533259130556815
